ID,State,City,Lat,Long
26204,Texas,Vega,35.373212,-102.356572
26205,Texas,Venus,32.432975,-97.108734
26206,Texas,Veribest,31.476389,-100.259167
26207,Texas,Vernon,34.149135,-99.30301
26208,Texas,Victoria,28.808953,-96.999347
26209,Texas,Vidor,30.15018,-94.000779
26210,Texas,Village Mills,30.493611,-94.397222
26211,Texas,Voca,30.995874,-99.168203
26212,Texas,Von Ormy,29.274979,-98.667741
26213,Texas,Voss,31.639194,-99.538536
26214,Texas,Votaw,30.435278,-94.673056
26215,Texas,Waco,31.552452,-97.139608
26216,Texas,Wadsworth,28.614288,-95.971307
26217,Texas,Waelder,29.6868,-97.295798
26218,Texas,Waka,36.281667,-101.047222
26219,Texas,Walburg,30.736667,-97.58
26220,Texas,Wall,31.369445,-100.322132
26221,Texas,Waller,30.086008,-95.961275
26222,Texas,Wallis,29.63968,-96.045574
26223,Texas,Wallisville,29.859096,-94.675896
26224,Texas,Walnut Springs,32.059268,-97.751423
26225,Texas,Warda,30.055,-96.913611
26226,Texas,Waring,29.950556,-98.802778
26227,Texas,Warren,30.597776,-94.411974
26228,Texas,Warrenton,30.017222,-96.731667
26229,Texas,Washington,30.31819,-96.224948
26230,Texas,Waskom,32.467183,-94.137884
26231,Texas,Water Valley,31.6675,-100.716667
26232,Texas,Waxahachie,32.380796,-96.837398
26233,Texas,Wayside,34.803353,-101.545434
26234,Texas,Weatherford,32.8435,-97.7047
26235,Texas,Webster,29.55641,-95.143985
26236,Texas,Weesatche,28.846944,-97.447778
26237,Texas,Weimar,29.678707,-96.755045
26238,Texas,Weinert,33.324872,-99.666431
26239,Texas,Weir,30.673611,-97.584444
26240,Texas,Welch,32.893827,-102.106792
26241,Texas,Wellborn,30.535,-96.301389
26242,Texas,Wellington,34.871726,-100.220721
26243,Texas,Wellman,33.048333,-102.4275
26244,Texas,Wells,31.499755,-94.969351
26245,Texas,Weslaco,26.169444,-97.988714
26246,Texas,West,31.775385,-97.125843
26247,Texas,West Columbia,29.140823,-95.669388
26248,Texas,West Point,29.95235,-97.036129
26249,Texas,Westbrook,32.353195,-100.990719
26250,Texas,Westhoff,29.054983,-97.351102
26251,Texas,Westminster,33.3625,-96.461667
26252,Texas,Weston,33.348889,-96.669167
26253,Texas,Wharton,29.320488,-96.085828
26254,Texas,Wheeler,35.431852,-100.256824
26255,Texas,Wheelock,30.8975,-96.389722
26256,Texas,White Deer,35.42781,-101.173993
26257,Texas,White Oak,32.537232,-94.862115
26258,Texas,Whiteface,33.586575,-102.638941
26259,Texas,Whitehouse,32.221958,-95.226552
26260,Texas,Whitesboro,33.659021,-96.878984
26261,Texas,Whitewright,33.519041,-96.451025
26262,Texas,Whitharral,33.7375,-102.326667
26263,Texas,Whitney,31.959201,-97.33495
26264,Texas,Whitsett,28.637316,-98.256484
26265,Texas,Whitt,32.955459,-98.021008
26266,Texas,Wichita Falls,33.905284,-98.497645
26267,Texas,Wickett,31.57,-103.000556
26268,Texas,Wiergate,31.041417,-93.803854
26269,Texas,Wildorado,35.19156,-102.211754
26270,Texas,Willis,30.424722,-95.479722
26271,Texas,Willow City,30.454889,-98.664589
26272,Texas,Wills Point,32.72834,-96.00788
26273,Texas,Wilmer,32.598133,-96.68376
26274,Texas,Wilson,33.329862,-101.712231
26275,Texas,Wimberley,30.026471,-98.11231
26276,Texas,Windom,33.563295,-96.002002
26277,Texas,Windthorst,33.57957,-98.437589
26278,Texas,Winfield,33.161498,-95.078984
26279,Texas,Wingate,32.031777,-100.118311
26280,Texas,Wink,31.752673,-103.156084
26281,Texas,Winnie,29.815676,-94.339499
26282,Texas,Winnsboro,32.91462,-95.27265
26283,Texas,Winona,32.466163,-95.124624
26284,Texas,Winters,31.962028,-99.955114
26285,Texas,Woden,31.503056,-94.526389
26286,Texas,Wolfe City,33.360479,-96.06907
26287,Texas,Wolfforth,33.530381,-102.026101
26288,Texas,Woodlake,31.028611,-95.032778
26289,Texas,Woodlawn,32.668056,-94.345556
26290,Texas,Woodsboro,28.223222,-97.31921
26291,Texas,Woodson,33.301972,-99.015953
26292,Texas,Woodville,30.775133,-94.425494
26293,Texas,Woodway,31.505074,-97.231062
26294,Texas,Wortham,31.786542,-96.420208
26295,Texas,Wrightsboro,29.357772,-97.503531
26296,Texas,Wylie,33.004102,-96.539383
26297,Texas,Yancey,29.140398,-99.14277
26298,Texas,Yantis,32.925694,-95.531113
26299,Texas,Yoakum,29.283954,-97.13063
26300,Texas,Yorktown,28.989191,-97.512056
26301,Texas,Zapata,26.88966,-99.250625
26302,Texas,Zavalla,31.156863,-94.387115
26303,Texas,Zephyr,31.669429,-98.818199
26304,Utah,Alpine,40.461591,-111.768861
26305,Utah,Altamont,40.370225,-110.446356
26306,Utah,Alton,37.469905,-112.548389
26307,Utah,Altonah,40.441894,-110.438499
26308,Utah,American Fork,40.392784,-111.794107
26309,Utah,Aneth,37.214671,-109.298281
26310,Utah,Annabella,38.709167,-112.059167
26311,Utah,Antimony,38.1015,-111.993029
26312,Utah,Aurora,38.922222,-111.933333
26313,Utah,Axtell,39.053248,-111.824303
26314,Utah,Bear River City,41.614722,-112.125833
26315,Utah,Beaver,38.28071,-112.629916
26316,Utah,Beryl,37.96005,-113.619586
26317,Utah,Bicknell,38.340833,-111.543333
26318,Utah,Bingham Canyon,40.564614,-112.097718
26319,Utah,Blanding,37.586342,-109.486599
26320,Utah,Bluebell,40.351728,-110.294122
26321,Utah,Bluff,37.284444,-109.551111
26322,Utah,Bonanza,40.021111,-109.176667
26323,Utah,Boulder,37.916606,-111.426646
26324,Utah,Bountiful,40.877513,-111.872658
26325,Utah,Brian Head,37.698465,-112.843698
26326,Utah,Brigham City,41.507921,-112.015177
26327,Utah,Bryce,37.57,-112.295
26328,Utah,Cache Junction,41.835556,-112.001944
26329,Utah,Cannonville,37.566944,-112.053056
26330,Utah,Castle Dale,39.212222,-111.018889
26331,Utah,Cedar City,37.689544,-113.074513
26332,Utah,Cedar Valley,40.142516,-111.968985
26333,Utah,Centerfield,39.125083,-111.818516
26334,Utah,Centerville,40.926772,-111.87701
26335,Utah,Central,37.567734,-113.717199
26336,Utah,Chester,39.465278,-111.571667
26337,Utah,Circleville,38.171667,-112.269722
26338,Utah,Cisco,38.97,-109.32
26339,Utah,Clarkston,41.91877,-112.04859
26340,Utah,Clawson,39.133056,-111.096389
26341,Utah,Clearfield,41.129388,-112.048224
26342,Utah,Cleveland,39.348889,-110.850833
26343,Utah,Coalville,40.924385,-111.407108
26344,Utah,Collinston,41.78777,-112.124219
26345,Utah,Corinne,41.544986,-112.151388
26346,Utah,Cornish,41.970178,-111.954241
26347,Utah,Croydon,41.068915,-111.523092
26348,Utah,Dammeron Valley,37.284899,-113.658553
26349,Utah,Delta,39.375534,-112.531892
26350,Utah,Deweyville,41.697226,-112.094717
26351,Utah,Draper,40.504599,-111.88096
26352,Utah,Duchesne,39.95398,-110.618094
26353,Utah,Duck Creek Village,37.523611,-112.662222
26354,Utah,Dugway,40.526892,-112.872905
26355,Utah,Dutch John,40.932244,-109.354255
26356,Utah,Eagle Mountain,40.3472,-111.9888
26357,Utah,East Carbon,39.546088,-110.411308
26358,Utah,Echo,40.977778,-111.4425
26359,Utah,Eden,41.330279,-111.855765
26360,Utah,Elberta,39.952778,-111.955556
26361,Utah,Elmo,39.389722,-110.814444
26362,Utah,Elsinore,38.682778,-112.1475
26363,Utah,Emery,38.923056,-111.248056
26364,Utah,Enterprise,37.573611,-113.718333
26365,Utah,Ephraim,39.359983,-111.582301
26366,Utah,Escalante,37.769839,-111.603695
26367,Utah,Eureka,39.954094,-112.117448
26368,Utah,Fairview,39.645318,-111.495287
26369,Utah,Farmington,40.988913,-111.893785
26370,Utah,Fayette,39.231533,-111.849712
26371,Utah,Ferron,39.069196,-111.146698
26372,Utah,Fielding,41.811817,-112.118978
26373,Utah,Fillmore,38.980539,-112.331321
26374,Utah,Fort Duchesne,40.301411,-109.863726
26375,Utah,Fountain Green,39.63,-111.634444
26376,Utah,Fruitland,40.212778,-110.838889
26377,Utah,Garden City,41.93764,-111.407033
26378,Utah,Garland,41.741319,-112.151635
26379,Utah,Garrison,39.074382,-113.894858
26380,Utah,Glendale,37.321897,-112.603491
26381,Utah,Glenwood,38.763333,-111.989444
26382,Utah,Goshen,39.953056,-111.9
26383,Utah,Grantsville,40.60054,-112.461766
26384,Utah,Green River,39.000243,-110.159817
26385,Utah,Greenville,38.263582,-112.708404
26386,Utah,Greenwich,38.431111,-111.922222
26387,Utah,Grouse Creek,41.629727,-113.854043
26388,Utah,Gunlock,37.286111,-113.7625
26389,Utah,Gunnison,39.154464,-111.816701
26390,Utah,Hanksville,38.252051,-110.813744
26391,Utah,Hanna,40.450135,-110.809748
26392,Utah,Hatch,37.649722,-112.433611
26393,Utah,Heber City,40.494703,-111.405088
26394,Utah,Helper,39.673684,-110.856
26395,Utah,Henefer,41.016667,-111.4975
26396,Utah,Henrieville,37.562778,-111.993611
26397,Utah,Herriman,40.5032,-112.034
26398,Utah,Hildale,37.003611,-112.966111
26399,Utah,Hill Afb,41.116962,-111.995565
26400,Utah,Hinckley,39.330842,-112.671577
26401,Utah,Holden,39.098889,-112.27
26402,Utah,Honeyville,41.623754,-112.097425
26403,Utah,Hooper,41.18267,-112.090371
26404,Utah,Howell,41.796111,-112.443611
26405,Utah,Huntington,39.29202,-110.974094
26406,Utah,Huntsville,41.272139,-111.761821
26407,Utah,Hurricane,37.169098,-113.224706
26408,Utah,Hyde Park,41.798889,-111.818333
26409,Utah,Hyrum,41.631096,-111.849
26410,Utah,Ibapah,40.036667,-113.984444
26411,Utah,Ivins,37.168611,-113.678611
26412,Utah,Jensen,40.378715,-109.350982
26413,Utah,Joseph,38.622092,-112.225119
26414,Utah,Junction,38.2375,-112.219167
26415,Utah,Kamas,40.641432,-111.261877
26416,Utah,Kanab,37.072085,-112.345374
26417,Utah,Kanarraville,37.538889,-113.183333
26418,Utah,Kanosh,38.801389,-112.436667
26419,Utah,Kaysville,41.037527,-111.932607
26420,Utah,Kenilworth,39.688333,-110.805
26421,Utah,Kingston,38.215772,-112.204864
26422,Utah,Koosharem,38.510278,-111.880556
26423,Utah,La Sal,38.312222,-109.2475
26424,Utah,La Verkin,37.201111,-113.268889
26425,Utah,Lake Powell,37.459898,-110.506917
26426,Utah,Laketown,41.81068,-111.268853
26427,Utah,Lapoint,40.400285,-109.804102
26428,Utah,Layton,41.084576,-111.927365
26429,Utah,Leamington,39.534722,-112.282778
26430,Utah,Leeds,37.238611,-113.358333
26431,Utah,Lehi,40.395845,-111.850606
26432,Utah,Levan,39.558611,-111.861111
26433,Utah,Lewiston,41.970087,-111.876814
26434,Utah,Lindon,40.34119,-111.714358
26435,Utah,Loa,38.417266,-111.629233
26436,Utah,Logan,41.747025,-111.822613
26437,Utah,Lyman,38.396944,-111.588889
26438,Utah,Lynndyl,39.519167,-112.375
26439,Utah,Magna,40.700879,-112.080867
26440,Utah,Manila,40.968494,-109.723503
26441,Utah,Manti,39.235389,-111.651372
26442,Utah,Mantua,41.497496,-111.941646
26443,Utah,Mapleton,40.133711,-111.580122
26444,Utah,Marysvale,38.444924,-112.251848
26445,Utah,Mayfield,39.114167,-111.71
26446,Utah,Meadow,38.885833,-112.409722
26447,Utah,Mendon,41.709989,-111.981692
26448,Utah,Mexican Hat,37.118429,-109.991865
26449,Utah,Midvale,40.615178,-111.885066
26450,Utah,Midway,40.50934,-111.477575
26451,Utah,Milford,38.331071,-112.993377
26452,Utah,Millville,41.681667,-111.822222
26453,Utah,Minersville,38.214167,-112.922778
26454,Utah,Moab,38.567674,-109.527087
26455,Utah,Modena,37.799452,-113.919282
26456,Utah,Mona,39.838165,-111.848001
26457,Utah,Monroe,38.645305,-112.132434
26458,Utah,Montezuma Creek,37.272778,-109.337222
26459,Utah,Monticello,37.921709,-109.315289
26460,Utah,Monument Valley,37.061425,-110.427335
26461,Utah,Morgan,41.067832,-111.716339
26462,Utah,Moroni,39.525,-111.589722
26463,Utah,Mount Carmel,37.237821,-112.670034
26464,Utah,Mount Pleasant,39.523227,-111.503854
26465,Utah,Mountain Home,40.191999,-110.767018
26466,Utah,Myton,40.194049,-110.048056
26467,Utah,Neola,40.449149,-110.037221
26468,Utah,Nephi,39.692275,-111.8359
26469,Utah,New Harmony,37.479444,-113.308889
26470,Utah,Newcastle,37.736049,-113.661479
26471,Utah,Newton,41.862778,-111.99
26472,Utah,North Salt Lake,40.844064,-111.904116
26473,Utah,Oak City,39.375,-112.334722
26474,Utah,Oakley,40.714722,-111.3
26475,Utah,Ogden,41.2443,-112.0072
26476,Utah,Orangeville,39.227222,-111.052778
26477,Utah,Orderville,37.274419,-112.642045
26478,Utah,Orem,40.313407,-111.695293
26479,Utah,Panguitch,37.80777,-112.436886
26480,Utah,Paradise,41.560009,-111.829665
26481,Utah,Paragonah,37.89172,-112.773972
26482,Utah,Park City,40.695724,-111.528021
26483,Utah,Park Valley,41.855125,-113.34776
26484,Utah,Parowan,37.844861,-112.832251
26485,Utah,Payson,40.044866,-111.732138
26486,Utah,Peoa,40.720937,-111.302467
26487,Utah,Pine Valley,37.389772,-113.517708
26488,Utah,Pleasant Grove,40.371986,-111.733284
26489,Utah,Plymouth,41.875556,-112.143333
26490,Utah,Portage,41.975833,-112.238611
26491,Utah,Price,39.602013,-110.808117
26492,Utah,Providence,41.69522,-111.824389
26493,Utah,Provo,40.231949,-111.675504
26494,Utah,Randlett,40.21865,-109.730102
26495,Utah,Randolph,41.656328,-111.185578
26496,Utah,Redmond,39.006111,-111.861111
26497,Utah,Richfield,38.757075,-112.062253
26498,Utah,Richmond,41.928223,-111.806922
26499,Utah,Riverside,41.788889,-112.148056
26500,Utah,Riverton,40.53789,-111.954661
26501,Utah,Rockville,37.161111,-113.0375
26502,Utah,Roosevelt,40.310229,-110.010782
26503,Utah,Roy,41.172365,-112.038177
26504,Utah,Rush Valley,40.233625,-112.744033
26505,Utah,Saint George,37.106651,-113.595261
26506,Utah,Salem,40.042702,-111.65906
26507,Utah,Salina,38.956028,-111.881072
26508,Utah,Salt Lake City,40.755851,-111.896657
26509,Utah,Sandy,40.579379,-111.881625
26510,Utah,Santa Clara,37.133056,-113.653333
26511,Utah,Santaquin,39.980356,-111.793819
26512,Utah,Saratoga Springs,40.3486,-111.9132
26513,Utah,Scipio,39.245,-112.103333
26514,Utah,Sevier,38.590709,-112.392126
26515,Utah,Sigurd,38.840556,-111.966944
26516,Utah,Smithfield,41.840328,-111.852813
26517,Utah,Snowville,41.840321,-112.353391
26518,Utah,South Jordan,40.521944,-111.938333
26519,Utah,Spanish Fork,40.10991,-111.646246
26520,Utah,Spring City,39.4825,-111.495278
26521,Utah,Springdale,37.299722,-113.049722
26522,Utah,Springville,40.162528,-111.598664
26523,Utah,Sterling,39.193611,-111.691667
26524,Utah,Stockton,40.350451,-112.425214
26525,Utah,Summit,37.803397,-112.913407
26526,Utah,Sunnyside,39.551389,-110.387222
26527,Utah,Syracuse,41.086423,-112.0451
26528,Utah,Tabiona,40.382691,-110.702108
26529,Utah,Talmage,40.174569,-110.396529
26530,Utah,Teasdale,38.285334,-111.43346
26531,Utah,Thompson,38.988065,-109.794482
26532,Utah,Tooele,40.545445,-112.300214
26533,Utah,Toquerville,37.253333,-113.283889
26534,Utah,Torrey,38.334993,-111.547439
26535,Utah,Tremonton,41.701564,-112.181293
26536,Utah,Trenton,41.910453,-111.934033
26537,Utah,Tridell,40.443593,-109.835906
26538,Utah,Tropic,37.625278,-112.081389
26539,Utah,Vernal,40.440613,-109.546883
26540,Utah,Vernon,40.082609,-112.425961
26541,Utah,Veyo,37.35896,-113.666758
26542,Utah,Virgin,37.188889,-113
26543,Utah,Wales,39.486944,-111.634444
26544,Utah,Wallsburg,40.365697,-111.464934
26545,Utah,Washington,37.136379,-113.505043
26546,Utah,Wellington,39.537257,-110.736954
26547,Utah,Wellsville,41.634302,-111.931676
26548,Utah,Wendover,40.597396,-113.993573
26549,Utah,West Jordan,40.625429,-111.967662
26550,Utah,Whiterocks,40.452771,-109.917244
26551,Utah,Willard,41.398944,-112.031653
26552,Utah,Woodruff,41.488783,-111.186848
26553,Utah,Woods Cross,40.887447,-111.902712
26554,Virginia,Abingdon,36.691644,-82.019989
26555,Virginia,Accomac,37.71588,-75.680272
26556,Virginia,Achilles,37.28,-76.440556
26557,Virginia,Afton,37.962624,-78.841046
26558,Virginia,Alberta,36.880609,-77.905518
26559,Virginia,Aldie,38.975556,-77.641667
26560,Virginia,Alexandria,38.820042,-77.058901
26561,Virginia,Alexandria,38.791143,-77.076608
26562,Virginia,Altavista,37.122162,-79.291145
26563,Virginia,Alton,36.589352,-79.020237
26564,Virginia,Amelia Court House,37.35017,-77.955177
26565,Virginia,Amherst,37.602677,-79.050572
26566,Virginia,Amissville,38.671389,-77.995833
26567,Virginia,Ammon,37.150833,-77.744444
26568,Virginia,Amonate,37.190833,-81.638889
26569,Virginia,Andover,36.923611,-82.796667
26570,Virginia,Annandale,38.830699,-77.214245
26571,Virginia,Appalachia,36.906001,-82.791394
26572,Virginia,Appomattox,37.352951,-78.822445
26573,Virginia,Ararat,36.613946,-80.50934
26574,Virginia,Arcola,38.951667,-77.534444
26575,Virginia,Ark,37.438333,-76.576111
26576,Virginia,Arlington,38.887103,-77.093197
26577,Virginia,Aroda,38.325626,-78.236615
26578,Virginia,Arrington,37.687713,-78.918473
26579,Virginia,Arvonia,37.671355,-78.38888
26580,Virginia,Ashburn,39.0322,-77.4985
26581,Virginia,Ashland,37.73948,-77.478373
26582,Virginia,Assawoman,37.86629,-75.52966
26583,Virginia,Atkins,36.866532,-81.404791
26584,Virginia,Atlantic,37.900556,-75.508056
26585,Virginia,Augusta Springs,38.101944,-79.318333
26586,Virginia,Austinville,36.819461,-80.858322
26587,Virginia,Axton,36.654839,-79.73964
26588,Virginia,Aylett,37.822113,-77.188473
26589,Virginia,Bacova,38.053889,-79.843889
26590,Virginia,Banco,38.451111,-78.281944
26591,Virginia,Bandy,37.166112,-81.6508
26592,Virginia,Barboursville,38.199648,-78.312716
26593,Virginia,Barhamsville,37.461662,-76.832097
26594,Virginia,Barren Springs,36.907787,-80.809006
26595,Virginia,Baskerville,36.723595,-78.279047
26596,Virginia,Bassett,36.753425,-80.005506
26597,Virginia,Bastian,37.15742,-81.198855
26598,Virginia,Basye,38.795806,-78.767363
26599,Virginia,Batesville,37.995556,-78.7225
26600,Virginia,Battery Park,36.996389,-76.574444
26601,Virginia,Bealeton,38.569667,-77.800436
26602,Virginia,Beaumont,37.761111,-78.026111
26603,Virginia,Beaverdam,37.903767,-77.630829
26604,Virginia,Bedford,37.315345,-79.53311
26605,Virginia,Bee,37.101358,-82.185632
26606,Virginia,Belle Haven,37.56448,-75.869443
26607,Virginia,Belspring,37.190833,-80.608333
26608,Virginia,Ben Hur,36.732778,-83.082222
26609,Virginia,Bena,37.270833,-76.455833
26610,Virginia,Bent Mountain,37.206793,-80.145501
26611,Virginia,Bentonville,38.827272,-78.279111
26612,Virginia,Bergton,38.792509,-78.966752
26613,Virginia,Berryville,39.153178,-77.968759
26614,Virginia,Big Island,37.530556,-79.382706
26615,Virginia,Big Rock,37.318638,-82.224596
26616,Virginia,Big Stone Gap,36.858073,-82.762727
26617,Virginia,Birchleaf,37.169481,-82.248346
26618,Virginia,Birdsnest,37.432077,-75.904347
26619,Virginia,Bishop,37.208611,-81.558333
26620,Virginia,Blacksburg,37.228804,-80.427313
26621,Virginia,Blackstone,37.091578,-77.985063
26622,Virginia,Blackwater,36.639011,-82.98658
26623,Virginia,Blairs,36.667408,-79.378869
26624,Virginia,Bland,37.137644,-81.020064
26625,Virginia,Bloxom,37.827264,-75.615568
26626,Virginia,Blue Grass,38.515231,-79.561272
26627,Virginia,Blue Ridge,37.388542,-79.817178
26628,Virginia,Bluefield,37.249512,-81.325114
26629,Virginia,Bluemont,39.111111,-77.834167
26630,Virginia,Bohannon,37.390457,-76.36136
26631,Virginia,Boissevain,37.281667,-81.380556
26632,Virginia,Boones Mill,37.13313,-79.955554
26633,Virginia,Boston,38.538241,-78.142285
26634,Virginia,Bowling Green,38.013651,-77.180242
26635,Virginia,Boyce,39.069797,-78.020302
26636,Virginia,Boydton,36.654422,-78.375174
26637,Virginia,Boykins,36.595061,-77.197519
26638,Virginia,Bracey,36.576295,-78.105862
26639,Virginia,Branchville,36.578701,-77.270441
26640,Virginia,Brandy Station,38.511003,-77.903745
26641,Virginia,Breaks,37.295833,-82.281111
26642,Virginia,Bremo Bluff,37.745256,-78.267158
26643,Virginia,Bridgewater,38.385866,-78.993684
26644,Virginia,Brightwood,38.411365,-78.169801
26645,Virginia,Bristol,36.618093,-82.182297
26646,Virginia,Bristol,36.6445,-82.1597
26647,Virginia,Bristow,38.722778,-77.536389
26648,Virginia,Broad Run,38.823611,-77.713333
26649,Virginia,Broadford,36.93299,-81.659388
26650,Virginia,Broadway,38.608336,-78.787494
26651,Virginia,Brodnax,36.731879,-77.989843
26652,Virginia,Brooke,38.3875,-77.38
26653,Virginia,Brookneal,37.082663,-78.922679
26654,Virginia,Brownsburg,37.928333,-79.319444
26655,Virginia,Brucetown,39.254444,-78.066944
26656,Virginia,Bruington,37.780112,-76.940199
26657,Virginia,Buchanan,37.52844,-79.705287
26658,Virginia,Buckingham,37.583335,-78.598537
26659,Virginia,Buena Vista,37.739585,-79.352311
26660,Virginia,Buffalo Junction,36.61676,-78.609266
26661,Virginia,Bumpass,37.898381,-77.796614
26662,Virginia,Burgess,37.868682,-76.354164
26663,Virginia,Burke,38.7946,-77.2733
26664,Virginia,Burkes Garden,37.098056,-81.341111
26665,Virginia,Burkeville,37.195203,-78.196084
26666,Virginia,Burr Hill,38.365841,-77.876166
26667,Virginia,Callands,36.764748,-79.628779
26668,Virginia,Callao,37.977268,-76.573245
26669,Virginia,Callaway,37.028495,-80.049592
26670,Virginia,Calverton,38.631944,-77.670833
26671,Virginia,Cana,36.59574,-80.670452
26672,Virginia,Cape Charles,37.279874,-75.972129
26673,Virginia,Capeville,37.202778,-75.9575
26674,Virginia,Capron,36.724332,-77.239363
26675,Virginia,Cardinal,37.427339,-76.393959
26676,Virginia,Caret,37.971255,-76.915254
26677,Virginia,Carrollton,36.954994,-76.542963
26678,Virginia,Carrsville,36.74544,-76.83648
26679,Virginia,Carson,37.039311,-77.435093
26680,Virginia,Cartersville,37.641314,-78.128699
26681,Virginia,Casanova,38.6575,-77.717222
26682,Virginia,Cascade,36.592697,-79.657438
26683,Virginia,Castleton,38.603235,-78.120801
26684,Virginia,Castlewood,36.876409,-82.287574
26685,Virginia,Catawba,37.369649,-80.128384
26686,Virginia,Catharpin,38.854167,-77.572222
26687,Virginia,Catlett,38.653611,-77.640833
26688,Virginia,Cedar Bluff,37.079076,-81.766788
26689,Virginia,Center Cross,37.792875,-76.754837
26690,Virginia,Centreville,38.851667,-77.445
26691,Virginia,Ceres,37.00456,-81.364272
26692,Virginia,Champlain,38.021422,-76.971942
26693,Virginia,Chantilly,38.8865,-77.4393
26694,Virginia,Chantilly,38.9067,-77.5102
26695,Virginia,Charles City,37.366271,-77.108183
26696,Virginia,Charlotte Court House,37.086379,-78.660622
26697,Virginia,Charlottesville,38.054752,-78.490869
26698,Virginia,Charlottesville,37.9962,-78.4782
26699,Virginia,Chase City,36.805305,-78.455268
26700,Virginia,Chatham,36.83099,-79.429659
26701,Virginia,Check,37.032642,-80.236747
26702,Virginia,Cheriton,37.289444,-75.971667
26703,Virginia,Chesapeake,36.735246,-76.23843
26704,Virginia,Chester,37.342934,-77.41557
26705,Virginia,Chester Gap,38.853333,-78.135278
26706,Virginia,Chesterfield,37.392327,-77.566799
26707,Virginia,Chilhowie,36.771912,-81.665103
26708,Virginia,Chincoteague Island,37.927682,-75.371369
26709,Virginia,Christchurch,37.604722,-76.534722
26710,Virginia,Christiansburg,37.129722,-80.409167
26711,Virginia,Church Road,37.194964,-77.664588
26712,Virginia,Church View,37.674956,-76.66287
26713,Virginia,Churchville,38.234605,-79.179126
26714,Virginia,Claremont,37.227778,-76.964444
26715,Virginia,Clarksville,36.631437,-78.535294
26716,Virginia,Claudville,36.583899,-80.444179
26717,Virginia,Clear Brook,39.265461,-78.098788
26718,Virginia,Cleveland,36.950215,-82.131758
26719,Virginia,Clifford,37.643333,-79.0225
26720,Virginia,Clifton,38.78,-77.386944
26721,Virginia,Clifton Forge,37.820342,-79.805423
26722,Virginia,Clinchco,37.140581,-82.342476
26723,Virginia,Clintwood,37.159206,-82.445339
26724,Virginia,Clover,36.863695,-78.78618
26725,Virginia,Cloverdale,37.366293,-79.912765
26726,Virginia,Cluster Springs,36.620833,-78.921944
26727,Virginia,Cobbs Creek,37.499167,-76.367778
26728,Virginia,Coeburn,36.960489,-82.473497
26729,Virginia,Coleman Falls,37.488659,-79.315757
26730,Virginia,Coles Point,38.143611,-76.635833
26731,Virginia,Collinsville,36.72379,-79.914192
26732,Virginia,Colonial Beach,38.229076,-76.981158
26733,Virginia,Colonial Heights,37.269968,-77.403829
26734,Virginia,Columbia,37.714707,-78.179403
26735,Virginia,Concord,37.336953,-78.980353
26736,Virginia,Copper Hill,37.055568,-80.152469
26737,Virginia,Corbin,38.199444,-77.389167
26738,Virginia,Courtland,36.722516,-77.078272
26739,Virginia,Covesville,37.907974,-78.712741
26740,Virginia,Covington,37.784203,-80.003176
26741,Virginia,Craddockville,37.581667,-75.869167
26742,Virginia,Craigsville,38.076826,-79.361883
26743,Virginia,Crewe,37.165676,-78.105866
26744,Virginia,Criders,38.749656,-78.997357
26745,Virginia,Crimora,38.168422,-78.841275
26746,Virginia,Cripple Creek,36.808612,-81.103928
26747,Virginia,Critz,36.621059,-80.129765
26748,Virginia,Crockett,36.876755,-81.208883
26749,Virginia,Cross Junction,39.3762,-78.299724
26750,Virginia,Crozet,38.081288,-78.704405
26751,Virginia,Crozier,37.671764,-77.793958
26752,Virginia,Crystal Hill,36.873217,-78.970634
26753,Virginia,Cullen,37.155211,-78.645912
26754,Virginia,Culpeper,38.48115,-78.00406
26755,Virginia,Cumberland,37.501861,-78.258149
26756,Virginia,Dahlgren,38.337485,-77.042905
26757,Virginia,Daleville,37.41253,-79.921095
26758,Virginia,Damascus,36.640264,-81.777633
26759,Virginia,Dante,37.005419,-82.281519
26760,Virginia,Danville,36.621789,-79.412441
26761,Virginia,Davenport,37.068044,-82.122946
26762,Virginia,Davis Wharf,37.552778,-75.878333
26763,Virginia,Dayton,38.433864,-78.993731
26764,Virginia,Deerfield,38.184231,-79.415186
26765,Virginia,Delaplane,38.915,-77.920556
26766,Virginia,Deltaville,37.554852,-76.346781
26767,Virginia,Dendron,37.098076,-76.896642
26768,Virginia,Dewitt,37.053522,-77.642558
26769,Virginia,Diggs,37.436273,-76.287172
26770,Virginia,Dillwyn,37.545804,-78.460929
26771,Virginia,Dinwiddie,37.083283,-77.558539
26772,Virginia,Disputanta,37.148268,-77.273172
26773,Virginia,Doe Hill,38.390248,-79.482176
26774,Virginia,Dogue,38.231944,-77.216111
26775,Virginia,Dolphin,36.831774,-77.788719
26776,Virginia,Doran,37.0925,-81.833611
26777,Virginia,Doswell,37.841682,-77.512521
26778,Virginia,Drakes Branch,36.968767,-78.561542
26779,Virginia,Draper,36.969743,-80.818752
26780,Virginia,Drewryville,36.685433,-77.359098
26781,Virginia,Dry Fork,36.743008,-79.457966
26782,Virginia,Dryden,36.781825,-82.930478
26783,Virginia,Dublin,37.098879,-80.669696
26784,Virginia,Duffield,36.704402,-82.80651
26785,Virginia,Dugspur,36.814546,-80.612348
26786,Virginia,Dulles,38.9886,-77.4507
26787,Virginia,Dumfries,38.911293,-77.930176
26788,Virginia,Dundas,36.90532,-78.010016
